iter	Logloss
166	0.1292368188
167	0.1290832903
168	0.1290386829
169	0.1289043248
170	0.1287793202
171	0.1286941403
172	0.1286333396
173	0.1285569887
174	0.1284097955
175	0.1283320291
176	0.1282722487
177	0.1281693585
178	0.1281125594
179	0.128061557
180	0.1279305095
181	0.1278311691
182	0.1277367163
183	0.1276701159
184	0.1276242723
185	0.1275049436
186	0.1274277313
187	0.1273643624
188	0.1273193977
189	0.1271065407
190	0.1270292553
191	0.126946281
192	0.1268806547
193	0.1268406858
194	0.1268059097
195	0.1266690907
196	0.1265899784
197	0.1265526639
198	0.1264779398
199	0.1264183999
200	0.1263200661
201	0.1262727687
202	0.1261780321
203	0.1260044626
204	0.1259453077
205	0.1258992307
206	0.125807433
207	0.1257194384
208	0.1256910196
209	0.1256509128
210	0.1255670207
211	0.1255312116
212	0.1254644323
213	0.1253556891
214	0.1252713499
215	0.1251149002
216	0.1250666861
217	0.1249885083
218	0.1249459344
219	0.1249204288
220	0.1247813635
221	0.1247109896
222	0.1246224977
223	0.1245573473
224	0.1244641182
225	0.1244029711
226	0.1243262015
227	0.1242969521
228	0.1242360587
229	0.1241524963
230	0.124100222
231	0.1240554905
232	0.1240117029
233	0.1239855423
234	0.1239354391
235	0.1238715404
236	0.1238313509
237	0.1237910901
238	0.1236626816
239	0.1236063418
240	0.123542319
241	0.1234789897
242	0.1234524397
243	0.123380128
244	0.1233096357
245	0.1232698495
246	0.1232162262
247	0.1231677674
248	0.1231144212
249	0.1231033528
250	0.123102892
251	0.1230719503
252	0.1230046349
253	0.1229223567
254	0.1228818774
255	0.1228262063
256	0.1227626157
257	0.1227342621
258	0.1227165457
259	0.1225828535
260	0.1225643208
261	0.1225068118
262	0.1224487216
263	0.1223997369
264	0.1223730316
265	0.1222956783
266	0.1222528051
267	0.1222281574
268	0.122228115
269	0.1222183886
270	0.122190202
271	0.1221068253
272	0.1220726719
273	0.1220062231
274	0.1219501743
275	0.1219342859
276	0.1218599608
277	0.121838929
278	0.1217838503
279	0.1217253968
280	0.121689293
281	0.1216538557
282	0.1216538068
283	0.1216200499
284	0.1215721888
285	0.1215263756
286	0.1214925329
287	0.1214261747
288	0.1213786571
289	0.1213283156
290	0.1213057062
291	0.1212643957
292	0.1212255356
293	0.1212247873
294	0.1211794428
295	0.1211454949
296	0.1210868034
297	0.1210315474
298	0.1209475668
299	0.1209259158
300	0.1208281768
301	0.1207616067
302	0.1207338583
303	0.1206906047
304	0.1206737846
305	0.1206250407
306	0.1205843791
307	0.1205616504
308	0.1205373325
309	0.1205009274
310	0.1204600089
311	0.1204344339
312	0.1203844837
313	0.1203541919
314	0.120286041
315	0.1202327753
316	0.1201787697
317	0.1201178204
318	0.1200922626
319	0.1200480674
320	0.1200189437
321	0.1199706862
322	0.1199334213
323	0.1198900085
324	0.1198513907
325	0.1198153115
326	0.1197841826
327	0.119753556
328	0.1196484263
329	0.1196225452
330	0.1195748343
331	0.1195407291
332	0.1194937229
333	0.119459148
334	0.1194170795
335	0.1193936367
336	0.1193623982
337	0.1193299094
338	0.1192852573
339	0.1191863095
340	0.1191721415
341	0.1191494881
342	0.1191265247
343	0.119083658
344	0.119059214
345	0.1190388401
346	0.1190072522
347	0.1189734339
348	0.1189549428
349	0.1189319325
350	0.1188979986
351	0.1188605546
352	0.1188282806
353	0.118807782
354	0.1187932965
355	0.1187284056
356	0.1187052671
357	0.1186892391
358	0.1186635144
359	0.1186237838
360	0.1185914537
361	0.1185690835
362	0.1185615646
363	0.1185363979
364	0.1184984339
365	0.1184790486
366	0.1184258491
367	0.1184226687
368	0.1183937526
369	0.1183572221
370	0.1183358236
371	0.1183079073
372	0.118259764
373	0.1182275341
374	0.1182144308
375	0.1181626696
376	0.1181364414
377	0.1181347574
378	0.1181183347
379	0.1180838365
380	0.1180448954
381	0.1180164405
382	0.1180005455
383	0.1179670161
384	0.1179354824
385	0.1178985548
386	0.1178607591
387	0.1178480544
388	0.1178176614
389	0.1177688231
390	0.117754412
391	0.1177345449
392	0.1177085354
393	0.1176940819
394	0.1176939734
395	0.1176711325
396	0.1176429036
397	0.1176257443
398	0.1175965735
399	0.1175297921
400	0.1175026376
401	0.1174952112
402	0.1174775095
403	0.1174707648
404	0.117452642
405	0.117428911
406	0.1174133231
407	0.1173950966
408	0.1173719312
409	0.1173632603
410	0.117317494
411	0.1173049578
412	0.1172785731
413	0.1172410483
414	0.1172240416
415	0.1171902026
416	0.1171284974
417	0.1171188374
418	0.117066669
419	0.1170583184
420	0.1170368009
421	0.1170072435
422	0.1169844345
423	0.116948362
424	0.1169452623
425	0.116902021
426	0.1168924005
427	0.1168539686
428	0.1168406764
429	0.1168303957
430	0.1168002285
431	0.1167867245
432	0.1167771455
433	0.1167595608
434	0.1167333708
435	0.1166996053
436	0.1166935315
437	0.1166663292
438	0.1166477198
439	0.1166102123
440	0.1165827524
441	0.1165708193
442	0.1165603957
443	0.1165351928
444	0.1165193415
445	0.1165006465
446	0.1164927374
447	0.1164639032
448	0.1164537351
449	0.11641573
450	0.1163984339
451	0.1163850883
452	0.1163687
453	0.1163536215
454	0.1163213208
455	0.1163126476
456	0.1162777877
457	0.11627638
458	0.1162602667
459	0.1162468606
460	0.1162245365
461	0.1162114717
462	0.1161789247
463	0.1161640864
464	0.1161351913
465	0.1161131972
466	0.1161030937
467	0.116065477
468	0.1160339161
469	0.1160159678
470	0.1159822136
471	0.1159604729
472	0.1159446397
473	0.1159346307
474	0.115918268
475	0.1159088196
476	0.1158976002
477	0.1158891845
478	0.1158523276
479	0.1158284645
480	0.1158148417
481	0.1157874568
482	0.1157742118
483	0.1157512407
484	0.1157313042
485	0.1156941258
486	0.1156745348
487	0.1156689355
488	0.1156173855
489	0.1155995442
490	0.1155864784
491	0.1155715704
492	0.1155411652
493	0.1155100257
494	0.1154995729
495	0.1154674308
496	0.1154414619
497	0.1154167755
498	0.1154104985
499	0.1153938057
500	0.1153805259
501	0.1153596316
502	0.1153429223
503	0.1153319525
504	0.1153284489
505	0.1153180167
506	0.1152941979
507	0.1152844889
508	0.115267529
509	0.115235603
510	0.1152131821
511	0.1151854472
512	0.1151379784
513	0.115123739
514	0.1151098574
515	0.1150798612
516	0.1150507808
517	0.1150310841
518	0.1149936545
519	0.1149814564
520	0.1149343448
521	0.1148958332
522	0.1148288009
523	0.114789827
524	0.1147447301
525	0.1147199981
526	0.1147120722
527	0.1146931884
528	0.1146826969
529	0.1146742039
530	0.1146656627
531	0.1146440706
532	0.1146034894
533	0.1145773465
534	0.1145567018
535	0.1145475267
536	0.1145229639
537	0.1145019791
538	0.1144683949
539	0.1144505535
540	0.1144361754
541	0.1144231821
542	0.1144148039
543	0.1143988784
544	0.114385817
545	0.114366394
546	0.1143428147
547	0.1143332077
548	0.1143002664
549	0.1142820489
550	0.1142751307
551	0.1142624365
552	0.1142485582
553	0.114227817
554	0.1141983648
555	0.1141813913
556	0.1141704591
557	0.1141134928
558	0.1140699769
559	0.1140596673
560	0.1140269976
561	0.1140175235
562	0.1140050611
563	0.1139876942
564	0.1139864445
565	0.1139787705
566	0.1139570781
567	0.1139502638
568	0.1139343245
569	0.1139215368
570	0.1138966667
571	0.113853755
572	0.1138191295
573	0.1138072118
574	0.1138015025
575	0.1137808937
576	0.1137669763
577	0.113757418
578	0.1137387372
579	0.1137127389
580	0.1136905074
581	0.113677399
582	0.1136557673
583	0.1136473046
584	0.113628076
585	0.1136132197
586	0.1135699033
587	0.1135471104
588	0.1135342928
589	0.1135187812
590	0.1135002477
591	0.1134856783
592	0.1134717374
593	0.1134530916
594	0.1134195208
595	0.1134111242
596	0.1133877372
597	0.1133743638
598	0.1133519925
599	0.1133439854
600	0.1133264824
601	0.1133092645
602	0.1132812109
603	0.1132545294
604	0.1132431984
605	0.1132393655
606	0.1132166908
607	0.1132081997
608	0.1131850318
609	0.1131800817
610	0.1131581132
611	0.1131519595
612	0.1131337282
613	0.1131097359
614	0.1130850981
615	0.1130636541
616	0.1130503449
617	0.1130346208
618	0.1130235937
619	0.113005658
620	0.1129919877
621	0.1129618919
622	0.1129549991
623	0.1129549737
624	0.1129332641
625	0.1129217211
626	0.1129158948
627	0.1128971332
628	0.1128837191
629	0.1128701997
630	0.1128355363
631	0.112817885
632	0.1127835877
633	0.112771918
634	0.1127424467
635	0.1127314848
636	0.1127183114
637	0.1127076768
638	0.1126890267
639	0.1126730245
640	0.1126589034
641	0.1126372909
642	0.112636179
643	0.1126123582
644	0.1125890381
645	0.1125828852
646	0.1125691495
647	0.1125519324
648	0.112539722
649	0.1125190926
650	0.1125012388
651	0.1124943447
652	0.1124546773
653	0.112449728
654	0.112427416
655	0.1124145407
656	0.1123959809
657	0.1123866671
658	0.1123728381
659	0.112361369
660	0.1123417335
661	0.1123253687
662	0.1123092058
663	0.1122865128
664	0.1122667654
665	0.1122653302
666	0.1122516197
667	0.1122383739
668	0.1122167432
669	0.1121589124
670	0.1121410233
671	0.1121103543
672	0.1120382961
673	0.1120122182
674	0.112000028
675	0.1119808233
676	0.111978465
677	0.1119673766
678	0.1119615721
679	0.1119454964
680	0.111932079
681	0.1119226239
682	0.1119007568
683	0.1118855638
684	0.1118622599
685	0.1118486574
686	0.1118187201
687	0.1118115835
688	0.1118034549
689	0.1117865819
690	0.1117754652
691	0.111764069
692	0.1117536806
693	0.111742515
694	0.1117327895
695	0.1117327508
696	0.1117140602
697	0.1116945849
698	0.1116860736
699	0.1116681434
700	0.1116545419
701	0.1116358606
702	0.111622742
703	0.1116115114
704	0.1116002251
705	0.1115684669
706	0.1115536541
707	0.1115353299
708	0.1115173534
709	0.111482928
710	0.1114515638
711	0.1114275728
712	0.1114194139
713	0.1114046369
714	0.111398671
715	0.1113945198
716	0.1113749086
717	0.1113680228
718	0.1113612374
719	0.1113512882
720	0.1113152514
721	0.1112924294
722	0.1112802011
723	0.1112671314
724	0.1112521697
725	0.1112386519
726	0.1112235731
727	0.1112234969
728	0.1112148031
729	0.1112076993
730	0.1111931861
731	0.1111827554
732	0.1111784128
733	0.1111680679
734	0.111152235
735	0.1111071124
736	0.1110963806
737	0.1110893311
738	0.111087919
739	0.1110787225
740	0.1110564769
741	0.1110391731
742	0.1110217858
743	0.1110064707
744	0.11098813
745	0.1109701848
746	0.1109338717
747	0.1109293857
748	0.1109220265
749	0.1109140144
750	0.1109095715
751	0.1108968105
752	0.1108963089
753	0.1108669813
754	0.1108346185
755	0.1108174269
756	0.1108109804
757	0.1107909691
758	0.1107646283
759	0.110753981
760	0.1107334287
761	0.1107186981
762	0.1107093745
763	0.1106951596
764	0.1106892261
765	0.1106814567
766	0.1106814559
767	0.1106665251
768	0.1106539425
769	0.1106462387
770	0.1106403707
771	0.1106313721
772	0.1106206202
773	0.1105951695
774	0.1105884675
775	0.1105799618
776	0.1105651443
777	0.110551904
778	0.1105376589
779	0.1105260756
780	0.1105026062
781	0.110496463
782	0.1104964372
783	0.1104963709
784	0.1104916169
785	0.11048679
786	0.1104726802
787	0.1104605489
788	0.1104483411
789	0.1104424986
790	0.1104302575
791	0.1104223373
792	0.1104170169
793	0.1104028463
794	0.110387887
795	0.1103733283
796	0.110369889
797	0.1103623689
798	0.1103563579
799	0.1103525998
800	0.1103465741
801	0.1103378008
802	0.1103150957
803	0.1103004137
804	0.110292795
805	0.1102811068
806	0.1102743185
807	0.1102602548
808	0.1102453841
809	0.1102321565
810	0.1102128164
811	0.1102065366
812	0.1101938331
813	0.1101846985
814	0.1101710016
815	0.1101667705
816	0.110155055
817	0.1101227799
818	0.1101147716
819	0.1101073135
820	0.1100980944
821	0.1100821832
822	0.1100755379
823	0.1100710347
824	0.1100700513
825	0.1100559469
826	0.1100358245
827	0.1100285681
828	0.1100130954
829	0.1099957442
830	0.1099852849
831	0.1099740029
832	0.1099678605
833	0.1099677947
834	0.1099521257
835	0.1099271236
836	0.1099169993
837	0.1099079345
838	0.1099015999
839	0.1098835979
840	0.1098685851
841	0.1098598669
842	0.1098436719
843	0.1098345546
844	0.1098219139
845	0.1098131918
846	0.1097911584
847	0.1097741518
848	0.1097589125
849	0.1097396356
850	0.109728059
851	0.1097198143
852	0.109687472
853	0.1096742028
854	0.1096635933
855	0.1096325393
856	0.109618912
857	0.1096003103
858	0.1095807694
859	0.1095710207
860	0.1095486821
861	0.1095179757
862	0.1094977365
863	0.1094955823
864	0.1094678759
865	0.1094549155
866	0.1094450751
867	0.1094232973
868	0.1094118514
869	0.1093879684
870	0.1093799231
871	0.1093705644
872	0.1093580622
873	0.1093580505
874	0.1093542632
875	0.1093445332
876	0.1093271165
877	0.1093152138
878	0.1093151893
879	0.109308394
880	0.1092981742
881	0.1092883759
882	0.1092650202
883	0.1092551834
884	0.1092478596
885	0.1092462868
886	0.1092405343
887	0.1092401444
888	0.1092351976
889	0.1092301684
890	0.1092172392
891	0.1092127525
892	0.1092015216
893	0.1091795061
894	0.1091721804
895	0.1091552532
896	0.1091430789
897	0.109141302
898	0.109141301
899	0.1090909025
900	0.1090577969
901	0.1090468378
902	0.1090347909
903	0.1090258038
904	0.1090158905
905	0.1090067836
906	0.1089991856
907	0.1089820229
908	0.1089683672
909	0.1089550714
910	0.108935849
911	0.1089261036
912	0.1089001708
913	0.108889554
914	0.1088864012
915	0.1088806625
916	0.1088762854
917	0.1088572795
918	0.1088412057
919	0.1088411189
920	0.1088197819
921	0.10881076
922	0.1087977244
923	0.1087801508
924	0.1087713505
925	0.1087514864
926	0.1087481236
927	0.1087317877
928	0.1087201266
929	0.1087132837
930	0.108698115
931	0.1086886525
932	0.1086748988
933	0.1086740231
934	0.1086621339
935	0.1086620729
936	0.1086548423
937	0.1086450257
938	0.1086364154
939	0.1086268724
940	0.1086267581
941	0.1086255994
942	0.1086198535
943	0.1086094923
944	0.1086094605
945	0.1086022618
946	0.1085992604
947	0.1085894549
948	0.1085832015
949	0.1085607945
950	0.1085499885
951	0.1085334049
952	0.1085188664
953	0.1085078973
954	0.1084992483
955	0.108492917
956	0.1084850227
957	0.1084807479
958	0.1084683376
959	0.108462005
960	0.1084457423
961	0.1084451795
962	0.1084373217
963	0.1084371509
964	0.10841856
965	0.1084181771
966	0.1084136402
967	0.1084062039
968	0.1084061952
969	0.1084047932
970	0.1083881815
971	0.1083808814
972	0.1083808512
973	0.1083626251
974	0.1083623313
975	0.108354694
976	0.1083351769
977	0.1083349692
978	0.1083254336
979	0.1082965688
980	0.1082873833
981	0.1082871546
982	0.1082768092
983	0.1082676981
984	0.1082578791
985	0.1082399767
986	0.1082219483
987	0.1082035933
988	0.1081939627
989	0.1081843676
990	0.1081704987
991	0.1081607527
992	0.1081482843
993	0.1081397653
994	0.1081161058
995	0.1080877834
996	0.108073458
997	0.1080516963
998	0.1080408613
999	0.1080064775
